Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
105000,0.40896404,0.00029686504,-0.022341609,-0.09555001308520635,-0.09555001151557008,496.0,4.1936605e-06,0.23565741
106000,0.38947082,0.00029683503,-0.062585525,-0.30060772128546465,-0.3006077213077823,242.53846153846155,0.0016812492,0.23848239
107000,0.35975578,0.00029680502,-0.05687741,-0.09726819599216635,-0.09726819354711386,496.0,4.9996812e-05,0.24102417
108000,0.35677284,0.00029677502,-0.06546924,-0.3087329330707067,-0.30873293567559523,315.42105263157896,0.00012630726,0.23287684
109000,0.33994007,0.00029674504,-0.7054109,-0.85892171564659,-0.8589217099383228,27.555023923444978,0.00046214834,0.22873536
110000,0.32377136,0.00029671506,-0.77990687,-0.8734416469229656,-0.8734416506644811,19.61127596439169,0.000521478,0.23483534
111000,0.33409315,0.000296685,-0.8612143,-0.897250269875932,-0.8972502823084917,6.973111395646607,0.00039540746,0.27062297
112000,0.34384996,0.00029665502,-0.87868434,-0.8991223556145713,-0.8991223666787795,4.982035928143713,3.6108745e-06,0.26741576
113000,0.33283564,0.00029662502,-0.8784363,-0.8991355062629693,-0.8991355171983378,4.982035928143713,3.5680764e-06,0.24121995
114000,0.34164995,0.00029659504,-0.88401335,-0.8994818062527132,-0.8994818201222959,4.552971576227391,1.44810765e-05,0.23927303
115000,0.36973345,0.00029656503,-0.886922,-0.9007654650509358,-0.9007654798951322,4.0,2.3962205e-06,0.2383656
116000,0.4021414,0.00029653503,-0.8868663,-0.9007543424765269,-0.9007543548941612,4.0,1.4701583e-06,0.25253928
117000,0.40876785,0.00029650502,-0.8868284,-0.9007621306677659,-0.9007621465614056,4.0,1.7171681e-06,0.2437354
118000,0.42523584,0.00029647502,-0.7853304,-0.788722996745723,-0.7887230086052782,4.29973474801061,0.020505434,0.24397
119000,0.43681318,0.000296445,-0.640546,-0.6442695434380399,-0.6442695472769832,4.589385474860335,0.035379086,0.23632832
120000,0.46812305,0.00029641503,-0.4166432,-0.41895270743823904,-0.41895270281216385,4.964214711729622,0.042754512,0.22900903
121000,0.48602894,0.00029638506,-0.8119051,-0.8435405421312677,-0.8435405558435232,4.092529711375212,0.009032157,0.23900388
122000,0.49049488,0.00029635505,-0.8871756,-0.9006337164839109,-0.9006337298799902,4.0,2.7022702e-06,0.24506846
123000,0.5013333,0.00029632502,-0.88713115,-0.9006044029196103,-0.9006044173771383,4.0,6.316179e-06,0.24548143
124000,0.5185331,0.00029629504,-0.8867182,-0.9005515839656194,-0.9005516048724742,4.0,6.061188e-06,0.2393485
125000,0.5336801,0.00029626503,-0.8869338,-0.9005393745501836,-0.9005393959126984,4.0,1.4938447e-06,0.24226359
126000,0.52970356,0.00029623503,-0.8869686,-0.900533622999986,-0.9005336444398078,4.0,2.1574606e-06,0.23369886
127000,0.52832144,0.00029620505,-0.88657755,-0.9003899388511976,-0.9003899589375958,4.0,3.454218e-05,0.24631584
128000,0.50217944,0.00029617507,-0.5781773,-0.5781190487842788,-0.5781190506143267,4.618334892422825,0.030805565,0.24067
129000,0.47961476,0.000296145,-0.39139572,-0.384577695129492,-0.3845776905909533,5.066801619433198,0.045494974,0.23579007
130000,0.46155566,0.00029611503,-0.34923786,-0.343265695194261,-0.34326568993611,5.136131013306039,0.04994841,0.23464192
131000,0.42101482,0.000296085,-0.32689205,-0.32344627078836324,-0.32344626544167876,5.140368852459017,0.051541913,0.22662002
132000,0.40147454,0.00029605502,-0.40961426,-0.41259072501042016,-0.41259072123277335,4.969184890656064,0.044336632,0.23383538
133000,0.40125653,0.00029602504,-0.51775616,-0.529525351651917,-0.5295253533546315,4.653809971777987,0.02679569,0.24074982
134000,0.38263726,0.00029599504,-0.3824797,-0.3840689220379631,-0.3840689202385049,5.305672268907563,0.03852981,0.23172303
135000,0.38220176,0.00029596503,-0.38449895,-0.3849590944087491,-0.3849590934876881,6.3268053855569155,0.043289725,0.23144148
136000,0.35902107,0.00029593502,-0.31444985,-0.3161031090949913,-0.3161031095702978,7.030789825970549,0.04391463,0.22312164
137000,0.33424926,0.00029590505,-0.2883831,-0.2878625086925833,-0.28786250856186224,7.109607577807848,0.04267046,0.2289982
138000,0.309175,0.000295875,-0.28412393,-0.2915380551164289,-0.2915380553723958,7.107962213225371,0.047656685,0.23038712
139000,0.26698893,0.00029584503,-0.32066214,-0.3269873532172172,-0.326987352044976,6.743225806451613,0.052231677,0.2256783
140000,0.2292638,0.00029581506,-0.25268242,-0.2580229320538205,-0.2580229315366769,7.105405405405405,0.04292436,0.22814575
141000,0.22084524,0.00029578502,-0.24703172,-0.25024901052959536,-0.2502490101381272,7.093117408906883,0.03747891,0.22697863
142000,0.2060387,0.00029575502,-0.3654269,-0.38261769711971283,-0.38261769861715256,7.2717241379310344,0.06306006,0.22898437
143000,0.19714344,0.00029572504,-0.27518702,-0.276912732140438,-0.27691273246682613,7.122972972972973,0.04342714,0.23234805
144000,0.17961554,0.00029569503,-0.30801186,-0.32040959611513814,-0.3204095971644252,7.433666191155492,0.04368207,0.23049837
145000,0.15803055,0.00029566503,-0.23341992,-0.48498178238389633,-0.48498177933237535,41.903225806451616,1.347182,0.21158628
146000,0.16273199,0.00029563502,-0.03906655,-0.2648437954951078,-0.2648437937436938,308.25,0.008316242,0.2196125
147000,0.16395566,0.00029560504,-0.13322765,-0.33377945894265876,-0.3337794600068746,352.88235294117646,0.011382171,0.21887523
148000,0.16471727,0.00029557504,-0.10417174,-0.36241585222121914,-0.3624158509788494,343.8421052631579,0.037956856,0.21616457
149000,0.16327259,0.000295545,-0.06463822,-0.2679118033060256,-0.2679117996056662,346.94117647058823,0.0035936446,0.21968305
150000,0.1451829,0.00029551503,-0.027437845,-0.09839793123925726,-0.09839792851198581,496.0,0.000595345,0.23729809
151000,0.14383954,0.00029548502,-0.044930086,-0.14446043494778374,-0.14446043279470663,475.4166666666667,0.00021592995,0.23920801
152000,0.1486359,0.00029545504,-0.032922532,-0.15917502731705704,-0.15917502483868398,468.0,0.0015483166,0.24058849
153000,0.19253881,0.00029542504,-0.023182325,-0.09896043206875522,-0.09896042857993355,496.0,5.5791684e-06,0.2418154
154000,0.20126623,0.000295395,-0.058107883,-0.19144110261861766,-0.1914411003756738,458.85714285714283,0.0011592258,0.24216767
155000,0.2022897,0.00029536503,-0.031485293,-0.15783573035150766,-0.1578357280786804,439.35714285714283,0.0013970465,0.23432873
156000,0.19852188,0.00029533502,-0.07198114,-0.24674004005889097,-0.24674003933202282,438.4,0.0073028775,0.23494919
157000,0.20004588,0.000295305,-0.05332152,-0.18926460901275277,-0.18926460607402382,451.6666666666667,0.0010529059,0.2274651
158000,0.21297076,0.00029527504,-0.02214769,-0.20243384382304022,-0.2024338402733359,372.6470588235294,0.0031939645,0.23353736
159000,0.20746668,0.00029524506,-0.09902339,-0.37126076421035187,-0.371260760732704,325.64285714285717,0.0051509286,0.22348717
160000,0.18794891,0.00029521505,-0.04579928,-0.09778959738711517,-0.09778959510337397,496.0,1.4143933e-05,0.24443348
161000,0.17702582,0.00029518502,-0.58220464,-0.7965703786620381,-0.7965703903442581,39.76315789473684,0.002551545,0.23357636
162000,0.18222043,0.00029515504,-0.81603587,-0.8721389875536113,-0.87213899565546,12.7834008097166,0.0025253631,0.22617945
163000,0.19262226,0.00029512504,-0.8656333,-0.8989013484665971,-0.8989013563163454,8.01699716713881,0.00078930246,0.23525202
164000,0.19941056,0.00029509503,-0.8327804,-0.8500571400131826,-0.8500571466722654,7.2445054945054945,0.00855945,0.23600703
165000,0.1874667,0.00029506505,-0.2726806,-0.45190227126503096,-0.4519022710595014,36.919642857142854,0.11634995,0.22641246
166000,0.1621053,0.00029503505,-0.069525674,-0.2597278119582269,-0.2597278132630486,337.1111111111111,0.014643419,0.22543493
167000,0.1624504,0.000295005,-0.6054133,-0.8112235821006218,-0.8112235924960604,53.29133858267716,0.0029053758,0.22780596
168000,0.1618469,0.00029497503,-0.57442504,-0.7516331363118208,-0.7516331426103847,45.99180327868852,0.0031614301,0.20944831
169000,0.14138146,0.000294945,-0.7238949,-0.8590909010987469,-0.8590909189055976,26.45267489711934,0.0029108091,0.23485905
170000,0.10337619,0.00029491502,-0.73930264,-0.7825712082847472,-0.7825712224371068,10.8,0.004974234,0.23861869
171000,0.052623633,0.00029488505,-0.81635416,-0.8872024612352082,-0.8872024735344403,12.91075514874142,0.0011031883,0.24261609
172000,0.02564642,0.00029485504,-0.85009044,-0.8930827297984545,-0.8930827426534031,8.726315789473684,0.00012784245,0.23886435
173000,0.0027418137,0.000294825,-0.7518998,-0.8299387605107467,-0.8299387744164108,14.971337579617835,0.00081406796,0.2398015
174000,-0.009732529,0.00029479503,-0.78398174,-0.86219330565192,-0.8621933167607121,16.32051282051282,0.013608926,0.23198895
175000,-0.024186801,0.00029476505,-0.39391255,-0.5542447609177819,-0.5542447638311966,73.13636363636364,0.010968908,0.20823574
176000,-0.055340912,0.00029473501,-0.1141617,-0.3377329876900397,-0.3377329884578186,253.8181818181818,0.0018494701,0.23065193
177000,-0.085560866,0.00029470504,-0.10952951,-0.46652924102575827,-0.46652924820818953,253.5,0.0017022389,0.23277858
178000,-0.11061453,0.00029467506,-0.040725313,-0.13611618675948942,-0.13611618265403033,364.2352941176471,6.8954876e-05,0.2379561
179000,-0.12624122,0.00029464503,-0.66339946,-0.8529062733590684,-0.8529062917886835,31.929347826086957,0.0012886145,0.24018252
180000,-0.14746484,0.00029461502,-0.78059596,-0.8768992476469987,-0.8768992566425525,17.132716049382715,0.0010251933,0.23206176
181000,-0.14876227,0.00029458504,-0.054126572,-0.15049808622839358,-0.15049808339146972,426.2307692307692,0.001524623,0.22525664
182000,-0.14818646,0.00029455504,-0.037722208,-0.12549423834738824,-0.1254942392515659,458.15384615384613,0.00086090877,0.23271045
183000,-0.17277662,0.00029452503,-0.020181162,-0.09071251067022483,-0.09071251098142359,496.0,1.5299403e-06,0.24315086
184000,-0.19488013,0.00029449502,-0.038587335,-0.20266001522541047,-0.20266001725916188,382.6666666666667,0.00026990316,0.2383303
185000,-0.19200996,0.00029446505,-0.11872331,-0.40062193758785725,-0.4006219381999472,257.5,0.0033864733,0.23811339
186000,-0.20442013,0.000294435,-0.03995051,-0.08981459386025865,-0.08981459422314704,496.0,0.00023880591,0.2378477
187000,-0.21721518,0.00029440504,-0.04653784,-0.2614162124364692,-0.2614162056145099,372.1764705882353,0.00035999125,0.24608448
188000,-0.2289212,0.00029437503,-0.041514847,-0.23659646161831915,-0.23659646359374165,422.14285714285717,0.003162135,0.22971499
189000,-0.25261492,0.00029434502,-0.035657562,-0.09590578093551673,-0.09590578025479492,462.2307692307692,0.0008066865,0.23296131
190000,-0.27342662,0.00029431505,-0.028880073,-0.09057292582777639,-0.09057292763251705,496.0,5.6684326e-05,0.23742987
191000,-0.28316486,0.00029428504,-0.02412515,-0.2548588577877073,-0.2548588618018959,358.29411764705884,0.0074532847,0.232405
192000,-0.29379785,0.000294255,-0.088314414,-0.39823244477587716,-0.39823244744285247,227.66666666666666,0.0064266776,0.21986476
193000,-0.29284447,0.00029422503,-0.06620015,-0.23036095147836022,-0.2303609518369285,352.8125,0.00088639377,0.2316557
194000,-0.33547395,0.00029419502,-0.033433087,-0.15418079072752824,-0.1541807938875326,458.15384615384613,0.0002187538,0.24142195
195000,-0.32617763,0.00029416502,-0.0361252,-0.16612859050344145,-0.16612859142151137,426.2857142857143,0.0008634896,0.23950097
196000,-0.30433986,0.00029413504,-0.08276444,-0.2702150563398997,-0.27021505280790736,411.06666666666666,0.0023758335,0.22722639
197000,-0.30538148,0.00029410506,-0.10786314,-0.2984960818369138,-0.2984960838204738,314.5263157894737,0.003023222,0.22809274
198000,-0.3257179,0.00029407506,-0.0455143,-0.1575142972703491,-0.157514297457705,429.0,0.00062222197,0.24005589
